location_key	location_id	location_name	date	tmin_c	tmax_c	precip_mm
3	BGD-RAJSHAHI	Rajshahi	2020-07-26	26.16	33.13	1.6
3	BGD-RAJSHAHI	Rajshahi	2020-07-27	26.95	29.51	5.42
3	BGD-RAJSHAHI	Rajshahi	2020-07-28	26.49	31.91	9.11
3	BGD-RAJSHAHI	Rajshahi	2020-07-29	26.4	31.67	10.31
3	BGD-RAJSHAHI	Rajshahi	2020-07-30	26.48	31.35	5.46
3	BGD-RAJSHAHI	Rajshahi	2020-07-31	26.22	31.31	10.2
3	BGD-RAJSHAHI	Rajshahi	2020-08-01	26.6	32.86	7.8
3	BGD-RAJSHAHI	Rajshahi	2020-08-02	26.74	32.47	11.34
3	BGD-RAJSHAHI	Rajshahi	2020-08-03	27.1	34.06	7.65
3	BGD-RAJSHAHI	Rajshahi	2020-08-04	27.23	33.51	12.73
3	BGD-RAJSHAHI	Rajshahi	2020-08-05	26.54	31.9	13.23
3	BGD-RAJSHAHI	Rajshahi	2020-08-06	26.96	29.72	6.14
3	BGD-RAJSHAHI	Rajshahi	2020-08-07	26.84	32.0	8.23
3	BGD-RAJSHAHI	Rajshahi	2020-08-08	27.1	32.93	3.39
3	BGD-RAJSHAHI	Rajshahi	2020-08-09	27.09	31.44	2.62
3	BGD-RAJSHAHI	Rajshahi	2020-08-10	26.66	32.69	3.07
3	BGD-RAJSHAHI	Rajshahi	2020-08-11	27.2	31.72	7.5
3	BGD-RAJSHAHI	Rajshahi	2020-08-12	27.31	32.96	7.27
3	BGD-RAJSHAHI	Rajshahi	2020-08-13	27.31	32.67	7.19
3	BGD-RAJSHAHI	Rajshahi	2020-08-14	26.53	32.79	2.84
3	BGD-RAJSHAHI	Rajshahi	2020-08-15	26.45	31.39	7.14
3	BGD-RAJSHAHI	Rajshahi	2020-08-16	26.31	31.48	8.23
3	BGD-RAJSHAHI	Rajshahi	2020-08-17	26.4	30.59	6.8
3	BGD-RAJSHAHI	Rajshahi	2020-08-18	26.06	32.16	3.75
3	BGD-RAJSHAHI	Rajshahi	2020-08-19	26.27	32.01	4.24
3	BGD-RAJSHAHI	Rajshahi	2020-08-20	25.62	29.36	9.23
3	BGD-RAJSHAHI	Rajshahi	2020-08-21	25.93	30.21	6.82
3	BGD-RAJSHAHI	Rajshahi	2020-08-22	25.69	29.19	12.74
3	BGD-RAJSHAHI	Rajshahi	2020-08-23	25.36	31.6	7.75
3	BGD-RAJSHAHI	Rajshahi	2020-08-24	25.19	32.46	3.3
3	BGD-RAJSHAHI	Rajshahi	2020-08-25	26.77	32.58	5.27
3	BGD-RAJSHAHI	Rajshahi	2020-08-26	26.22	31.56	2.23
3	BGD-RAJSHAHI	Rajshahi	2020-08-27	26.02	31.2	8.89
3	BGD-RAJSHAHI	Rajshahi	2020-08-28	25.57	31.3	6.7
3	BGD-RAJSHAHI	Rajshahi	2020-08-29	25.53	32.35	1.52
3	BGD-RAJSHAHI	Rajshahi	2020-08-30	26.19	32.48	0.39
3	BGD-RAJSHAHI	Rajshahi	2020-08-31	26.02	30.59	7.72
3	BGD-RAJSHAHI	Rajshahi	2020-09-01	25.63	29.15	22.37
3	BGD-RAJSHAHI	Rajshahi	2020-09-02	24.83	32.36	4.45
3	BGD-RAJSHAHI	Rajshahi	2020-09-03	25.69	32.75	3.69
3	BGD-RAJSHAHI	Rajshahi	2020-09-04	25.21	32.75	3.15
3	BGD-RAJSHAHI	Rajshahi	2020-09-05	25.69	33.0	0.08
3	BGD-RAJSHAHI	Rajshahi	2020-09-06	26.2	30.44	6.4
3	BGD-RAJSHAHI	Rajshahi	2020-09-07	26.66	29.68	10.44
3	BGD-RAJSHAHI	Rajshahi	2020-09-08	25.87	31.84	10.39
3	BGD-RAJSHAHI	Rajshahi	2020-09-09	25.94	32.12	11.13
3	BGD-RAJSHAHI	Rajshahi	2020-09-10	26.81	29.55	10.69
3	BGD-RAJSHAHI	Rajshahi	2020-09-11	26.39	31.65	4.94
3	BGD-RAJSHAHI	Rajshahi	2020-09-12	26.08	30.92	9.34
3	BGD-RAJSHAHI	Rajshahi	2020-09-13	26.43	30.66	9.92
3	BGD-RAJSHAHI	Rajshahi	2020-09-14	26.41	30.87	2.07
3	BGD-RAJSHAHI	Rajshahi	2020-09-15	26.04	30.1	3.78
3	BGD-RAJSHAHI	Rajshahi	2020-09-16	26.18	30.96	2.25
3	BGD-RAJSHAHI	Rajshahi	2020-09-17	26.37	29.33	21.55
3	BGD-RAJSHAHI	Rajshahi	2020-09-18	25.64	32.48	8.3
3	BGD-RAJSHAHI	Rajshahi	2020-09-19	25.92	31.32	6.63
3	BGD-RAJSHAHI	Rajshahi	2020-09-20	26.57	31.91	4.16
3	BGD-RAJSHAHI	Rajshahi	2020-09-21	26.92	31.39	15.74
3	BGD-RAJSHAHI	Rajshahi	2020-09-22	26.31	30.64	28.85
3	BGD-RAJSHAHI	Rajshahi	2020-09-23	26.57	29.37	15.03
3	BGD-RAJSHAHI	Rajshahi	2020-09-24	26.24	29.27	8.74
3	BGD-RAJSHAHI	Rajshahi	2020-09-25	26.55	29.71	13.29
3	BGD-RAJSHAHI	Rajshahi	2020-09-26	26.0	28.74	15.21
3	BGD-RAJSHAHI	Rajshahi	2020-09-27	25.48	31.37	12.38
3	BGD-RAJSHAHI	Rajshahi	2020-09-28	25.56	31.11	4.51
3	BGD-RAJSHAHI	Rajshahi	2020-09-29	26.06	30.8	0.49
3	BGD-RAJSHAHI	Rajshahi	2020-09-30	25.74	30.44	23.62
3	BGD-RAJSHAHI	Rajshahi	2020-10-01	25.81	30.0	53.29
3	BGD-RAJSHAHI	Rajshahi	2020-10-02	25.45	29.62	26.08
3	BGD-RAJSHAHI	Rajshahi	2020-10-03	25.7	31.09	15.83
3	BGD-RAJSHAHI	Rajshahi	2020-10-04	26.33	30.47	3.89
3	BGD-RAJSHAHI	Rajshahi	2020-10-05	25.4	30.26	11.61
3	BGD-RAJSHAHI	Rajshahi	2020-10-06	25.48	29.77	45.41
3	BGD-RAJSHAHI	Rajshahi	2020-10-07	24.84	30.93	20.64
3	BGD-RAJSHAHI	Rajshahi	2020-10-08	25.15	30.88	12.52
3	BGD-RAJSHAHI	Rajshahi	2020-10-09	26.19	31.95	0.55
3	BGD-RAJSHAHI	Rajshahi	2020-10-10	25.72	31.78	0.02
3	BGD-RAJSHAHI	Rajshahi	2020-10-11	24.7	32.22	0.12
3	BGD-RAJSHAHI	Rajshahi	2020-10-12	24.57	32.72	0.97
3	BGD-RAJSHAHI	Rajshahi	2020-10-13	25.69	32.01	4.56
3	BGD-RAJSHAHI	Rajshahi	2020-10-14	25.78	32.44	3.79
3	BGD-RAJSHAHI	Rajshahi	2020-10-15	25.94	32.73	1.27
3	BGD-RAJSHAHI	Rajshahi	2020-10-16	25.67	32.67	5.4
3	BGD-RAJSHAHI	Rajshahi	2020-10-17	24.95	32.02	0.16
3	BGD-RAJSHAHI	Rajshahi	2020-10-18	24.33	32.36	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-10-19	24.67	31.83	0.01
3	BGD-RAJSHAHI	Rajshahi	2020-10-20	23.98	31.93	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-10-21	24.23	31.12	1.32
3	BGD-RAJSHAHI	Rajshahi	2020-10-22	24.21	29.1	20.38
3	BGD-RAJSHAHI	Rajshahi	2020-10-23	22.82	29.27	36.07
3	BGD-RAJSHAHI	Rajshahi	2020-10-24	22.28	28.85	2.47
3	BGD-RAJSHAHI	Rajshahi	2020-10-25	23.39	30.44	1.92
3	BGD-RAJSHAHI	Rajshahi	2020-10-26	22.88	30.07	0.3
3	BGD-RAJSHAHI	Rajshahi	2020-10-27	20.0	30.0	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-10-28	19.28	29.63	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-10-29	20.84	30.55	0.04
3	BGD-RAJSHAHI	Rajshahi	2020-10-30	21.96	30.45	0.02
3	BGD-RAJSHAHI	Rajshahi	2020-10-31	20.98	30.99	0.35
3	BGD-RAJSHAHI	Rajshahi	2020-11-01	23.43	30.16	0.58
3	BGD-RAJSHAHI	Rajshahi	2020-11-02	22.75	30.42	0.17
3	BGD-RAJSHAHI	Rajshahi	2020-11-03	19.9	29.08	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-04	17.76	27.08	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-05	15.25	29.1	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-06	15.81	26.95	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-07	14.57	26.88	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-08	15.75	28.43	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-09	17.0	28.45	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-10	16.84	28.61	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-11	16.45	28.66	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-12	17.68	28.01	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-13	17.85	28.39	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-14	16.88	28.19	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-15	16.32	27.81	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-16	17.17	28.5	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-17	18.22	27.88	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-18	17.48	27.73	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-19	19.13	27.32	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-20	18.65	28.4	0.51
3	BGD-RAJSHAHI	Rajshahi	2020-11-21	19.45	26.67	0.94
3	BGD-RAJSHAHI	Rajshahi	2020-11-22	13.97	25.31	0.15
3	BGD-RAJSHAHI	Rajshahi	2020-11-23	11.12	23.81	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-24	11.23	24.69	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-25	13.41	25.72	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-26	13.78	24.52	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-27	15.91	24.22	0.01
3	BGD-RAJSHAHI	Rajshahi	2020-11-28	13.71	25.46	0.01
3	BGD-RAJSHAHI	Rajshahi	2020-11-29	12.02	24.84	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-11-30	11.77	25.54	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-01	13.1	26.03	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-02	14.23	25.7	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-03	14.2	25.63	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-04	14.62	24.96	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-05	14.84	24.53	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-06	14.73	24.9	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-07	15.5	25.07	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-08	14.38	24.02	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-09	14.6	24.5	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-10	14.46	24.04	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-11	14.14	23.61	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-12	12.78	22.57	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-13	13.32	24.48	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-14	13.75	24.72	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-15	13.54	23.78	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-16	14.59	24.07	0.01
3	BGD-RAJSHAHI	Rajshahi	2020-12-17	13.43	23.39	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-18	10.86	22.08	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-19	7.89	19.05	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-20	6.55	20.09	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-21	8.15	21.49	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-22	8.89	22.57	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-23	9.49	22.97	0.67
3	BGD-RAJSHAHI	Rajshahi	2020-12-24	10.41	23.11	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-25	11.36	22.83	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-26	8.07	21.8	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-27	7.5	21.48	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-28	10.28	22.44	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-29	11.78	22.59	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-30	9.26	21.94	0.0
3	BGD-RAJSHAHI	Rajshahi	2020-12-31	8.64	22.67	0.0
